Data,Miniera,Tonnellate_giornaliere,Latitudine,Longitudine,Consumo_Energia_kWh,Emissioni_CO2_kg,%_Rame,Costo_Lavoro,Costo_Macchinari,Costo_Energia,Incidenti,Ore_Senza_Incidenti,Temperatura_C,Giorni_senza_incidenti_consecutivi
20/07/2024,Miniera 2,13.79,60.2761,16.1706,3342258.71,100267.76,3.33,61475.41,18371.99,401071.05,0,336,20.747437418040352,14
21/07/2024,Miniera 2,5.16,60.2761,16.1706,2919339.69,87580.19,4.12,61475.41,22008.59,350320.76,0,360,19.783202457898934,15
22/07/2024,Miniera 2,1.52,60.2761,16.1706,3010274.66,90308.24,5.72,61475.41,17429.7,361232.96,0,384,23.462252508086333,16
23/07/2024,Miniera 2,2.69,60.2761,16.1706,3024625.1,90738.75,5.19,61475.41,23151.52,362955.01,0,408,15.319528267156509,17
24/07/2024,Miniera 2,13.01,60.2761,16.1706,2368642.31,71059.27,4.66,61475.41,24608.52,284237.08,0,432,24.276851140039263,18
25/07/2024,Miniera 2,7.48,60.2761,16.1706,3039876.18,91196.29,4.38,61475.41,24449.37,364785.14,0,456,15.772108515084142,19
26/07/2024,Miniera 2,1.86,60.2761,16.1706,3017001.02,90510.03,4.4,61475.41,29462.95,362040.12,0,480,15.383637233225247,20
27/07/2024,Miniera 2,10.17,60.2761,16.1706,2963673.62,88910.21,3.2,61475.41,21529.67,355640.83,0,504,24.71523261137197,21
28/07/2024,Miniera 2,13.17,60.2761,16.1706,2930907.67,87927.23,5.85,61475.41,19826.34,351708.92,0,528,24.6180065181744,22
29/07/2024,Miniera 2,1.01,60.2761,16.1706,2884986.95,86549.61,4.29,61475.41,18564.26,346198.43,0,552,15.920889194400292,23
30/07/2024,Miniera 2,12.59,60.2761,16.1706,2790323.09,83709.69,4.5,61475.41,28976.52,334838.77,1,0,19.583031665849646,0
31/07/2024,Miniera 2,6.82,60.2761,16.1706,2208639.89,66259.2,3.48,61475.41,27068.84,265036.79,0,24,19.85146181718896,1
01/08/2024,Miniera 2,4.19,60.2761,16.1706,2956624.32,88698.73,4.4,61475.41,27287.81,354794.92,0,48,17.28424670915539,2
02/08/2024,Miniera 2,14.74,60.2761,16.1706,3163857.56,94915.73,3.77,61475.41,18332.25,379662.91,0,72,15.4746110254612,3
03/08/2024,Miniera 2,3.33,60.2761,16.1706,2749591.08,82487.73,3.64,61475.41,19118.62,329950.93,0,96,17.03786764296146,4
04/08/2024,Miniera 2,12.29,60.2761,16.1706,2800752.62,84022.58,4.55,61475.41,25406.77,336090.31,0,120,24.43913567964743,5
05/08/2024,Miniera 2,16.59,60.2761,16.1706,2508712.37,75261.37,3.76,61475.41,21830.64,301045.48,0,144,18.277174976619776,6
06/08/2024,Miniera 2,2.26,60.2761,16.1706,2116033.95,63481.02,4.38,61475.41,20760.38,253924.07,0,168,18.19802070759023,7
07/08/2024,Miniera 2,6.18,60.2761,16.1706,2787056.98,83611.71,4.53,61475.41,23343.15,334446.84,0,192,16.466818710114737,8
08/08/2024,Miniera 2,0.06,60.2761,16.1706,2073228.65,62196.86,3.81,61475.41,21821.58,248787.44,0,216,16.49014223773614,9
09/08/2024,Miniera 2,12.77,60.2761,16.1706,2342307.52,70269.23,3.68,61475.41,21384.98,281076.9,0,240,17.275482359735236,10
10/08/2024,Miniera 2,5.9,60.2761,16.1706,2277606.36,68328.19,5.31,61475.41,22505.83,273312.76,1,0,23.56353824099087,0
11/08/2024,Miniera 2,13.85,60.2761,16.1706,3298731.94,98961.96,3.17,61475.41,16720.4,395847.83,0,24,15.770305826725933,1
12/08/2024,Miniera 2,16.41,60.2761,16.1706,2772237.92,83167.14,4.7,61475.41,19301.46,332668.55,0,48,21.230825837884122,2
13/08/2024,Miniera 2,11.27,60.2761,16.1706,2876500.82,86295.02,4.44,61475.41,26849.63,345180.1,0,72,23.03027003783619,3
14/08/2024,Miniera 2,15.3,60.2761,16.1706,2986518.49,89595.55,4.47,61475.41,21950.65,358382.22,0,96,24.924334831990322,4
15/08/2024,Miniera 2,1.43,60.2761,16.1706,2585117.17,77553.52,5.24,61475.41,20870.25,310214.06,0,120,24.962762618754283,5
16/08/2024,Miniera 2,5.31,60.2761,16.1706,2220716.14,66621.48,3.59,61475.41,24064.91,266485.94,0,144,21.919879719506664,6
17/08/2024,Miniera 2,7.12,60.2761,16.1706,2699681.88,80990.46,5.08,61475.41,22801.59,323961.83,0,168,15.74733498980158,7
18/08/2024,Miniera 2,9.17,60.2761,16.1706,2558751.27,76762.54,5.84,61475.41,27507.18,307050.15,0,192,16.993028651326167,8
19/08/2024,Miniera 2,12.06,60.2761,16.1706,3304756.47,99142.69,5.16,61475.41,25069.41,396570.78,0,216,23.05656811920413,9
20/08/2024,Miniera 2,6.36,60.2761,16.1706,2173711.88,65211.36,3.7,61475.41,17547.12,260845.43,0,240,21.912510019101347,10
21/08/2024,Miniera 2,2.54,60.2761,16.1706,3021655.31,90649.66,4.22,61475.41,29340.18,362598.64,0,264,22.988160445898433,11
22/08/2024,Miniera 2,3.88,60.2761,16.1706,2588128.82,77643.86,4.08,61475.41,22743.09,310575.46,0,288,22.038157753527468,12
23/08/2024,Miniera 2,2.75,60.2761,16.1706,2475081.66,74252.45,4.51,61475.41,16593.36,297009.8,0,312,19.141655464030826,13
24/08/2024,Miniera 2,13.91,60.2761,16.1706,2435206.95,73056.21,5.14,61475.41,17000.35,292224.83,0,336,23.166365528401165,14
25/08/2024,Miniera 2,12.73,60.2761,16.1706,3373656.38,101209.69,3.32,61475.41,24432.3,404838.77,0,360,20.499695404681646,15
26/08/2024,Miniera 2,13.11,60.2761,16.1706,3185273.54,95558.21,3.52,61475.41,29344.87,382232.82,0,384,16.211093796475165,16
27/08/2024,Miniera 2,6.66,60.2761,16.1706,3030463.26,90913.9,4.87,61475.41,16724.97,363655.59,0,408,23.066697016358056,17
28/08/2024,Miniera 2,4.28,60.2761,16.1706,2316186.48,69485.59,4.87,61475.41,19180.2,277942.38,0,432,23.889242587751056,18
29/08/2024,Miniera 2,7.77,60.2761,16.1706,2325988.81,69779.66,5.05,61475.41,15419.29,279118.66,0,456,17.93319540322936,19
30/08/2024,Miniera 2,2.23,60.2761,16.1706,2547539.99,76426.2,4.08,61475.41,28242.78,305704.8,0,480,18.605434504452518,20
31/08/2024,Miniera 2,5.62,60.2761,16.1706,2127267.98,63818.04,3.83,61475.41,15349.8,255272.16,0,504,21.023985038694548,21
01/09/2024,Miniera 2,1.52,60.2761,16.1706,5959654.0,178789.62,3.21,61475.41,18883.0,715158.48,0,528,14.89997371360332,22
02/09/2024,Miniera 2,17.85,60.2761,16.1706,3428377.17,102851.32,4.02,61475.41,23163.91,411405.26,1,0,5.588722282004616,0
03/09/2024,Miniera 2,13.71,60.2761,16.1706,5020495.94,150614.88,5.53,61475.41,29921.49,602459.51,0,24,11.455957015973524,1
04/09/2024,Miniera 2,10.78,60.2761,16.1706,4721565.91,141646.98,5.11,61475.41,23768.97,566587.91,0,48,11.435522882798242,2
05/09/2024,Miniera 2,18.98,60.2761,16.1706,5714088.9,171422.67,3.78,61475.41,15459.54,685690.67,0,72,14.776389688937268,3
06/09/2024,Miniera 2,18.76,60.2761,16.1706,3728143.35,111844.3,5.45,61475.41,20934.76,447377.2,0,96,7.969956272340664,4
07/09/2024,Miniera 2,12.98,60.2761,16.1706,3526067.73,105782.03,4.23,61475.41,21974.08,423128.13,0,120,9.124017890465296,5
08/09/2024,Miniera 2,10.87,60.2761,16.1706,3076370.61,92291.12,4.63,61475.41,29345.99,369164.47,0,144,4.796376887303655,6
09/09/2024,Miniera 2,11.04,60.2761,16.1706,3816725.44,114501.76,3.78,61475.41,22182.69,458007.05,0,168,-3.0786715175133894,7
10/09/2024,Miniera 2,2.67,60.2761,16.1706,3912677.53,117380.33,4.12,61475.41,27438.41,469521.3,0,192,-8.232079857147223,8
11/09/2024,Miniera 2,13.26,60.2761,16.1706,5672585.62,170177.57,4.72,61475.41,15809.49,680710.27,0,216,13.435884163255796,9
12/09/2024,Miniera 2,11.68,60.2761,16.1706,4801326.37,144039.79,3.23,61475.41,24639.22,576159.16,0,240,-3.9923727457506857,10
13/09/2024,Miniera 2,15.71,60.2761,16.1706,3955188.03,118655.64,4.65,61475.41,16617.7,474622.56,0,264,10.843775940670113,11
14/09/2024,Miniera 2,12.88,60.2761,16.1706,3286560.97,98596.83,5.91,61475.41,15521.67,394387.32,0,288,-7.77782658298656,12
15/09/2024,Miniera 2,9.74,60.2761,16.1706,4222800.97,126684.03,4.1,61475.41,27871.53,506736.12,0,312,10.729638284598977,13
16/09/2024,Miniera 2,12.07,60.2761,16.1706,3736799.01,112103.97,5.93,61475.41,26824.16,448415.88,0,336,11.378094875894515,14
17/09/2024,Miniera 2,9.07,60.2761,16.1706,3959169.48,118775.08,5.81,61475.41,19368.47,475100.34,0,360,-0.8402181705505658,15
18/09/2024,Miniera 2,3.2,60.2761,16.1706,2556921.61,76707.65,5.29,61475.41,24485.17,306830.59,0,384,-2.220393260440839,16
19/09/2024,Miniera 2,8.92,60.2761,16.1706,2317162.49,69514.87,4.41,61475.41,24654.04,278059.5,0,408,-0.2783902182658995,17
20/09/2024,Miniera 2,12.96,60.2761,16.1706,2589960.94,77698.83,5.41,61475.41,21451.41,310795.31,0,432,5.7749385462621206,18
21/09/2024,Miniera 2,0.1,60.2761,16.1706,4091903.13,122757.09,5.13,61475.41,18084.1,491028.38,0,456,-9.117468808253856,19
22/09/2024,Miniera 2,11.68,60.2761,16.1706,3618942.5,108568.28,4.54,61475.41,16957.55,434273.1,0,480,-4.584854070094501,20
23/09/2024,Miniera 2,12.44,60.2761,16.1706,4447829.39,133434.88,3.97,61475.41,21976.52,533739.53,0,504,-2.921877405983505,21
24/09/2024,Miniera 2,3.93,60.2761,16.1706,2718936.83,81568.1,5.02,61475.41,17296.73,326272.42,0,528,-3.460957929322042,22
25/09/2024,Miniera 2,8.58,60.2761,16.1706,3277214.33,98316.43,5.61,61475.41,21858.82,393265.72,0,552,-8.97545645211486,23
26/09/2024,Miniera 2,7.99,60.2761,16.1706,4415452.57,132463.58,5.36,61475.41,21915.07,529854.31,0,576,11.093863168859784,24
27/09/2024,Miniera 2,13.84,60.2761,16.1706,3599074.73,107972.24,4.89,61475.41,19853.8,431888.97,0,600,-8.759687427888016,25
28/09/2024,Miniera 2,15.25,60.2761,16.1706,4024889.82,120746.69,3.88,61475.41,17073.55,482986.78,0,624,6.701499810330908,26
29/09/2024,Miniera 2,14.49,60.2761,16.1706,2175283.98,65258.52,3.47,61475.41,23178.82,261034.08,0,648,1.623792457310108,27
30/09/2024,Miniera 2,1.73,60.2761,16.1706,3083879.58,92516.39,4.41,61475.41,29332.24,370065.55,0,672,7.627832189449361,28
01/10/2024,Miniera 2,11.19,60.2761,16.1706,2680059.94,80401.8,4.32,61475.41,26606.02,321607.19,0,696,5.546408462734426,29
02/10/2024,Miniera 2,18.38,60.2761,16.1706,3329735.65,99892.07,4.79,61475.41,24468.13,399568.28,0,720,-9.620312127308486,30
03/10/2024,Miniera 2,9.19,60.2761,16.1706,2952831.09,88584.93,5.72,61475.41,25371.3,354339.73,0,744,4.589583584193019,31
04/10/2024,Miniera 2,16.39,60.2761,16.1706,2560763.3,76822.9,5.98,61475.41,24439.46,307291.6,0,768,4.324506162416956,32
05/10/2024,Miniera 2,7.61,60.2761,16.1706,3280992.94,98429.79,3.24,61475.41,22767.86,393719.15,1,0,6.238230998573545,0
06/10/2024,Miniera 2,4.77,60.2761,16.1706,1619000.65,48570.02,4.1,61475.41,23211.31,194280.08,1,0,1.8515502009352343,0
07/10/2024,Miniera 2,6.98,60.2761,16.1706,1419852.52,42595.58,5.9,61475.41,19160.27,170382.3,0,24,0.44132424660529423,1
08/10/2024,Miniera 2,3.71,60.2761,16.1706,3381533.29,101446.0,5.58,61475.41,18775.8,405783.99,0,48,7.915393455133433,2
09/10/2024,Miniera 2,9.74,60.2761,16.1706,3508723.42,105261.7,5.37,61475.41,25628.6,421046.81,0,72,-3.405436945250905,3
10/10/2024,Miniera 2,6.68,60.2761,16.1706,4327936.26,129838.09,4.74,61475.41,16576.13,519352.35,0,96,9.277003580684436,4
11/10/2024,Miniera 2,4.13,60.2761,16.1706,3111509.53,93345.29,4.72,61475.41,16820.54,373381.14,0,120,5.1773309750986805,5
12/10/2024,Miniera 2,18.33,60.2761,16.1706,1633529.85,49005.9,5.31,61475.41,15697.18,196023.58,0,144,0.2117241296963588,6
13/10/2024,Miniera 2,6.31,60.2761,16.1706,2173547.82,65206.43,3.29,61475.41,15979.95,260825.74,0,168,3.111468528898099,7
14/10/2024,Miniera 2,12.52,60.2761,16.1706,2726786.76,81803.6,4.3,61475.41,22985.22,327214.41,0,192,5.142628255296803,8
15/10/2024,Miniera 2,12.37,60.2761,16.1706,2305960.64,69178.82,4.75,61475.41,20691.04,276715.28,0,216,2.637568337607471,9
16/10/2024,Miniera 2,13.56,60.2761,16.1706,4552127.53,136563.83,3.44,61475.41,29893.9,546255.3,0,240,9.063094688700854,10
17/10/2024,Miniera 2,17.19,60.2761,16.1706,4513496.03,135404.88,4.81,61475.41,26216.64,541619.52,0,264,-2.520809086088712,11
18/10/2024,Miniera 2,6.14,60.2761,16.1706,3089387.03,92681.61,4.9,61475.41,23880.39,370726.44,0,288,6.82951934193936,12
19/10/2024,Miniera 2,11.73,60.2761,16.1706,3498484.46,104954.53,3.53,61475.41,26350.58,419818.14,0,312,-6.97623108584553,13
20/10/2024,Miniera 2,4.5,60.2761,16.1706,3214230.94,96426.93,5.52,61475.41,23707.85,385707.71,0,336,-4.954330082558464,14
21/10/2024,Miniera 2,2.31,60.2761,16.1706,2853323.11,85599.69,5.68,61475.41,24503.32,342398.77,0,360,-8.428382877215324,15
22/10/2024,Miniera 2,5.67,60.2761,16.1706,4423965.93,132718.98,3.25,61475.41,27879.84,530875.91,0,384,-4.17556877374543,16
23/10/2024,Miniera 2,11.77,60.2761,16.1706,1913109.45,57393.28,4.52,61475.41,22809.17,229573.13,0,408,3.4521432599974684,17
24/10/2024,Miniera 2,19.06,60.2761,16.1706,1594827.13,47844.81,4.21,61475.41,29032.41,191379.26,0,432,0.7025385359630132,18
25/10/2024,Miniera 2,2.91,60.2761,16.1706,3850910.82,115527.32,5.01,61475.41,17223.0,462109.3,0,456,-8.38826029365239,19
26/10/2024,Miniera 2,0.14,60.2761,16.1706,4341212.33,130236.37,4.46,61475.41,17383.36,520945.48,0,480,-6.776435261096196,20
27/10/2024,Miniera 2,12.08,60.2761,16.1706,4115520.57,123465.62,4.94,61475.41,20738.42,493862.47,0,504,-8.29527324413085,21
28/10/2024,Miniera 2,10.2,60.2761,16.1706,4407397.8,132221.93,5.55,61475.41,27583.72,528887.74,0,528,11.714672053697974,22
29/10/2024,Miniera 2,11.25,60.2761,16.1706,5157355.6,154720.67,4.0,61475.41,20455.31,618882.67,0,552,13.33935562878348,23
30/10/2024,Miniera 2,9.41,60.2761,16.1706,5515737.05,165472.11,3.69,61475.41,27285.23,661888.45,0,576,-9.542638926739379,24
31/10/2024,Miniera 2,7.54,60.2761,16.1706,3606666.34,108199.99,4.93,61475.41,26917.71,432799.96,1,0,8.123213300634767,0
01/11/2024,Miniera 2,17.64,60.2761,16.1706,3889591.88,116687.76,4.48,61475.41,29541.21,466751.03,0,24,-5.751495081044094,1
02/11/2024,Miniera 2,14.22,60.2761,16.1706,2027645.25,60829.36,4.71,61475.41,22996.85,243317.43,0,48,1.9693908419783455,2
03/11/2024,Miniera 2,17.31,60.2761,16.1706,4010339.44,120310.18,5.38,61475.41,15443.17,481240.73,0,72,-8.716453783270472,3
04/11/2024,Miniera 2,2.97,60.2761,16.1706,1881370.85,56441.13,3.5,61475.41,26007.61,225764.5,0,96,1.2330496837627756,4
05/11/2024,Miniera 2,1.27,60.2761,16.1706,2785191.55,83555.75,4.43,61475.41,20121.13,334222.99,0,120,-3.735539170039087,5
06/11/2024,Miniera 2,13.45,60.2761,16.1706,3858658.19,115759.75,5.12,61475.41,28419.3,463038.98,0,144,-7.131861494784763,6
07/11/2024,Miniera 2,13.2,60.2761,16.1706,5221505.25,156645.16,3.7,61475.41,17924.41,626580.63,0,168,13.186428472602046,7
08/11/2024,Miniera 2,6.27,60.2761,16.1706,4925584.53,147767.54,5.46,61475.41,20353.83,591070.14,0,192,-8.535609635457494,8
09/11/2024,Miniera 2,10.57,60.2761,16.1706,3515480.96,105464.43,5.62,61475.41,21349.41,421857.72,0,216,-7.904988748818337,9
10/11/2024,Miniera 2,2.11,60.2761,16.1706,5429012.78,162870.38,3.16,61475.41,22305.14,651481.53,0,240,13.508694805024028,10
11/11/2024,Miniera 2,13.63,60.2761,16.1706,3959029.04,118770.87,3.95,61475.41,26431.57,475083.48,0,264,-0.7759100264472032,11
12/11/2024,Miniera 2,0.51,60.2761,16.1706,3868857.66,116065.73,5.25,61475.41,22147.53,464262.92,0,288,8.6631499361139,12
13/11/2024,Miniera 2,14.24,60.2761,16.1706,4311574.45,129347.23,3.55,61475.41,24506.01,517388.93,0,312,-2.0114995845602275,13
14/11/2024,Miniera 2,7.38,60.2761,16.1706,1448657.27,43459.72,4.03,61475.41,29213.25,173838.87,0,336,1.6116170636195246,14
15/11/2024,Miniera 2,7.65,60.2761,16.1706,4735674.43,142070.23,4.32,61475.41,27126.25,568280.93,0,360,14.862746226530458,15
16/11/2024,Miniera 2,16.4,60.2761,16.1706,4705712.5,141171.38,5.16,61475.41,18244.23,564685.5,0,384,-2.017135839243055,16
17/11/2024,Miniera 2,8.62,60.2761,16.1706,4568531.21,137055.94,4.47,61475.41,19516.77,548223.75,0,408,9.206071015036098,17
18/11/2024,Miniera 2,12.88,60.2761,16.1706,3572307.22,107169.22,3.45,61475.41,16340.76,428676.87,0,432,10.324860475133875,18
19/11/2024,Miniera 2,14.25,60.2761,16.1706,3901509.85,117045.3,5.92,61475.41,18662.18,468181.18,0,456,-3.0745758203609306,19
20/11/2024,Miniera 2,10.19,60.2761,16.1706,2829503.02,84885.09,4.32,61475.41,26655.44,339540.36,1,0,-4.448622928815909,0
21/11/2024,Miniera 2,8.34,60.2761,16.1706,2121109.88,63633.3,3.61,61475.41,24123.6,254533.19,0,24,2.302726800800693,1
22/11/2024,Miniera 2,19.13,60.2761,16.1706,2649353.48,79480.6,3.49,61475.41,16937.51,317922.42,0,48,5.466248101538435,2
23/11/2024,Miniera 2,12.13,60.2761,16.1706,3994332.4,119829.97,5.47,61475.41,21732.64,479319.89,0,72,9.053368589149017,3
24/11/2024,Miniera 2,10.38,60.2761,16.1706,2113365.23,63400.96,4.7,61475.41,20696.15,253603.83,0,96,1.4608930268123022,4
25/11/2024,Miniera 2,11.56,60.2761,16.1706,3975905.31,119277.16,3.59,61475.41,19110.17,477108.64,0,120,-9.013583988761903,5
26/11/2024,Miniera 2,12.82,60.2761,16.1706,3983676.33,119510.29,5.46,61475.41,24231.08,478041.16,0,144,-1.7318566832081181,6
27/11/2024,Miniera 2,16.99,60.2761,16.1706,3217171.93,96515.16,3.12,61475.41,16476.05,386060.63,0,168,4.224161673703378,7
28/11/2024,Miniera 2,6.08,60.2761,16.1706,3240070.03,97202.1,3.95,61475.41,26671.9,388808.4,0,192,6.009052905965458,8
29/11/2024,Miniera 2,4.11,60.2761,16.1706,4596180.95,137885.43,3.14,61475.41,28837.56,551541.71,0,216,10.204801757399753,9
30/11/2024,Miniera 2,12.72,60.2761,16.1706,3842781.45,115283.44,4.8,61475.41,18062.02,461133.77,0,240,-7.139894242397065,10
01/12/2024,Miniera 2,2.24,60.2761,16.1706,2348638.17,70459.15,4.14,61475.41,21167.46,281836.58,0,264,-3.5396206325136887,11
02/12/2024,Miniera 2,17.95,60.2761,16.1706,5532261.09,165967.83,4.52,61475.41,20081.29,663871.33,1,0,-6.533229485611365,0
03/12/2024,Miniera 2,12.55,60.2761,16.1706,6244922.74,187347.68,5.02,61475.41,24997.56,749390.73,0,24,-20.458913389766245,1
04/12/2024,Miniera 2,0.6,60.2761,16.1706,2783939.65,83518.19,5.65,61475.41,26949.65,334072.76,0,48,-4.637003650535373,2
05/12/2024,Miniera 2,10.73,60.2761,16.1706,3948073.27,118442.2,5.99,61475.41,18769.42,473768.79,0,72,-17.588795971632862,3
06/12/2024,Miniera 2,14.01,60.2761,16.1706,6459588.64,193787.66,4.58,61475.41,22755.13,775150.64,0,96,-24.267193501462305,4
07/12/2024,Miniera 2,7.07,60.2761,16.1706,6434080.39,193022.41,3.98,61475.41,20129.09,772089.65,0,120,-19.78718229337244,5
08/12/2024,Miniera 2,9.12,60.2761,16.1706,6623349.65,198700.49,3.16,61475.41,15454.84,794801.96,0,144,-16.236377203429416,6
09/12/2024,Miniera 2,14.65,60.2761,16.1706,6571430.68,197142.92,5.25,61475.41,15874.09,788571.68,0,168,-22.454858695236435,7
10/12/2024,Miniera 2,2.95,60.2761,16.1706,6247690.77,187430.72,4.38,61475.41,26982.33,749722.89,0,192,-19.0146422987731,8
11/12/2024,Miniera 2,7.81,60.2761,16.1706,3193972.69,95819.18,4.81,61475.41,22100.11,383276.72,0,216,-10.500416137337872,9
12/12/2024,Miniera 2,2.26,60.2761,16.1706,4192185.34,125765.56,3.23,61475.41,21354.03,503062.24,0,240,-23.281719445235975,10
13/12/2024,Miniera 2,5.52,60.2761,16.1706,4454425.86,133632.78,4.79,61475.41,19972.74,534531.1,0,264,-24.397559726498777,11
14/12/2024,Miniera 2,5.92,60.2761,16.1706,4073261.15,122197.83,3.52,61475.41,25158.17,488791.34,0,288,-2.173910007769848,12
15/12/2024,Miniera 2,18.48,60.2761,16.1706,3930156.9,117904.71,3.34,61475.41,17902.4,471618.83,0,312,-8.242050351406654,13
16/12/2024,Miniera 2,15.84,60.2761,16.1706,7526800.81,225804.02,5.24,61475.41,21907.15,903216.1,0,336,-19.44974994444733,14
17/12/2024,Miniera 2,12.83,60.2761,16.1706,4464650.0,133939.5,4.2,61475.41,27869.92,535758.0,0,360,-21.324764204665208,15
18/12/2024,Miniera 2,17.53,60.2761,16.1706,5731119.55,171933.59,5.58,61475.41,23157.77,687734.35,0,384,-15.557250907462103,16
19/12/2024,Miniera 2,14.45,60.2761,16.1706,4386107.34,131583.22,4.86,61475.41,27543.77,526332.88,0,408,-12.34104376062121,17
20/12/2024,Miniera 2,7.59,60.2761,16.1706,5233735.57,157012.07,5.83,61475.41,28845.57,628048.27,0,432,-11.542248712801346,18
21/12/2024,Miniera 2,3.45,60.2761,16.1706,4158303.2,124749.1,4.6,61475.41,29111.28,498996.38,0,456,-3.7703201786938685,19
22/12/2024,Miniera 2,0.57,60.2761,16.1706,4013450.85,120403.53,4.84,61475.41,16601.07,481614.1,0,480,-7.328083929797987,20
23/12/2024,Miniera 2,16.82,60.2761,16.1706,4180492.81,125414.78,3.56,61475.41,20223.87,501659.14,0,504,-5.885918765089944,21
24/12/2024,Miniera 2,8.07,60.2761,16.1706,5095829.62,152874.89,3.8,61475.41,24727.06,611499.55,0,528,-19.86446150887702,22
25/12/2024,Miniera 2,3.12,60.2761,16.1706,4482299.47,134468.98,5.07,61475.41,27278.54,537875.94,0,552,-14.55239794238807,23
26/12/2024,Miniera 2,10.43,60.2761,16.1706,4380741.4,131422.24,3.51,61475.41,25897.19,525688.97,0,576,-9.234182112660191,24
27/12/2024,Miniera 2,11.36,60.2761,16.1706,7352716.24,220581.49,4.37,61475.41,16316.46,882325.95,0,600,-16.47915162715469,25
28/12/2024,Miniera 2,0.29,60.2761,16.1706,5507668.77,165230.06,4.26,61475.41,18639.26,660920.25,0,624,-12.180125069077855,26
29/12/2024,Miniera 2,12.48,60.2761,16.1706,5585185.24,167555.56,4.82,61475.41,24758.12,670222.23,0,648,-6.987648907840153,27
30/12/2024,Miniera 2,12.47,60.2761,16.1706,5160535.27,154816.06,5.99,61475.41,24465.73,619264.23,0,672,-22.093945265711337,28
31/12/2024,Miniera 2,2.21,60.2761,16.1706,6517921.36,195537.64,5.35,61475.41,17228.55,782150.56,0,696,-19.7337255501036,29
01/01/2024,Miniera 3,13.21,67.7066,25.9403,5990899.66,179726.99,5.07,68306.01,24627.46,718907.96,0,24,-10.216783796604654,1
02/01/2024,Miniera 3,15.15,67.7066,25.9403,3778862.51,113365.88,6.84,68306.01,15876.13,453463.5,0,48,-1.0938981597463666,2
03/01/2024,Miniera 3,45.12,67.7066,25.9403,8982845.85,269485.38,7.41,68306.01,25869.04,1077941.5,0,72,-21.070242485256614,3
04/01/2024,Miniera 3,22.17,67.7066,25.9403,5179168.53,155375.06,5.59,68306.01,29212.21,621500.22,0,96,-3.368354684436305,4
05/01/2024,Miniera 3,21.91,67.7066,25.9403,5552446.26,166573.39,5.49,68306.01,26367.78,666293.55,0,120,-7.946854538301466,5
06/01/2024,Miniera 3,22.14,67.7066,25.9403,4953365.1,148600.95,7.36,68306.01,26472.11,594403.81,0,144,-9.05594601563518,6
07/01/2024,Miniera 3,10.31,67.7066,25.9403,6416695.59,192500.87,5.71,68306.01,15369.57,770003.47,0,168,-15.622090403176584,7
08/01/2024,Miniera 3,50.96,67.7066,25.9403,8702133.67,261064.01,5.36,68306.01,20886.93,1044256.04,0,192,-15.302124522330796,8
09/01/2024,Miniera 3,38.87,67.7066,25.9403,8391260.74,251737.82,5.17,68306.01,20238.63,1006951.29,0,216,-20.832281363305988,9
10/01/2024,Miniera 3,22.49,67.7066,25.9403,3256327.92,97689.84,6.95,68306.01,26543.86,390759.35,0,240,-0.2675009809063482,10
11/01/2024,Miniera 3,33.06,67.7066,25.9403,5137904.57,154137.14,6.89,68306.01,27097.38,616548.55,0,264,-21.040725470322656,11
12/01/2024,Miniera 3,2.14,67.7066,25.9403,3972585.48,119177.56,5.2,68306.01,15122.94,476710.26,0,288,-15.451491264961348,12
13/01/2024,Miniera 3,28.09,67.7066,25.9403,6990584.18,209717.53,7.08,68306.01,22030.15,838870.1,0,312,-11.747234273237064,13
14/01/2024,Miniera 3,53.95,67.7066,25.9403,3719157.35,111574.72,7.13,68306.01,23662.55,446298.88,0,336,-3.549855892774982,14
15/01/2024,Miniera 3,50.57,67.7066,25.9403,6018502.79,180555.08,7.22,68306.01,21671.64,722220.33,0,360,-21.927724835073835,15
16/01/2024,Miniera 3,17.94,67.7066,25.9403,7136912.35,214107.37,5.72,68306.01,27091.71,856429.48,0,384,-20.892338461743176,16
17/01/2024,Miniera 3,34.18,67.7066,25.9403,6607791.05,198233.73,7.97,68306.01,25146.31,792934.93,0,408,-8.822383613517424,17
18/01/2024,Miniera 3,1.24,67.7066,25.9403,6891596.56,206747.9,5.39,68306.01,16870.38,826991.59,0,432,-18.079694678625323,18
19/01/2024,Miniera 3,33.89,67.7066,25.9403,7585977.4,227579.32,7.96,68306.01,27942.39,910317.29,0,456,-17.51326863224977,19
20/01/2024,Miniera 3,8.99,67.7066,25.9403,6871605.15,206148.15,6.26,68306.01,15374.03,824592.62,0,480,-23.576852220819923,20
21/01/2024,Miniera 3,15.89,67.7066,25.9403,3562791.49,106883.74,5.68,68306.01,18754.21,427534.98,0,504,-13.059563740989763,21
22/01/2024,Miniera 3,25.85,67.7066,25.9403,4440220.5,133206.62,6.07,68306.01,27139.55,532826.46,0,528,-8.591764988125508,22
23/01/2024,Miniera 3,9.14,67.7066,25.9403,3033667.48,91010.02,6.87,68306.01,18581.28,364040.1,0,552,-3.0017525227690562,23
24/01/2024,Miniera 3,6.78,67.7066,25.9403,5680527.3,170415.82,7.28,68306.01,29066.83,681663.28,0,576,-18.47994623214537,24
25/01/2024,Miniera 3,44.33,67.7066,25.9403,6215833.34,186475.0,7.34,68306.01,22542.27,745900.0,0,600,-23.48758166825915,25
